id,host_neighbourhood,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type
1245569,Landstra«?e,2,Landstra∂ıe,,48.18841,16.38499,Private room in rental unit,Private room
1274360,Josefstadt,1,Josefstadt,,48.2124,16.34499,Private room in rental unit,Private room
1277763,,7,Neubau,,48.20419,16.33959,Entire loft,Entire home/apt
1278595,Wieden,2,Wieden,,48.195,16.36537,Entire rental unit,Entire home/apt
1292798,Brigittenau,2,Brigittenau,,48.23252,16.37573,Private room in rental unit,Private room
1303413,Mariahilf,1,Mariahilf,,48.19591,16.34533,Private room in rental unit,Private room
1310070,Landstra«?e,1,Landstra∂ıe,,48.197,16.38322,Entire rental unit,Entire home/apt
1325316,Mariahilf,1,Mariahilf,,48.19615,16.34361,Entire rental unit,Entire home/apt
1335002,,2,Leopoldstadt,,48.2061,16.39968,Entire rental unit,Entire home/apt
1341701,Alsergrund,2,Alsergrund,,48.22404,16.36694,Private room in rental unit,Private room
1353221,Landstra«?e,2,Landstra∂ıe,,48.19879,16.37874,Entire rental unit,Entire home/apt
1357340,Ottakring,6,Ottakring,,48.21124,16.32603,Entire rental unit,Entire home/apt
1361549,Ottakring,9,Ottakring,,48.20961,16.32874,Entire rental unit,Entire home/apt
1366047,Landstra«?e,2,Landstra∂ıe,,48.19507,16.40639,Entire rental unit,Entire home/apt
1371384,Alsergrund,2,Brigittenau,,48.226,16.36743,Private room in rental unit,Private room
1376408,Alsergrund,1,Alsergrund,,48.2192,16.3614,Entire rental unit,Entire home/apt
1376464,Landstra«?e,1,Landstra∂ıe,,48.1951,16.3876,Private room in rental unit,Private room
1384870,Donaustadt,2,Donaustadt,,48.22707,16.44955,Private room in rental unit,Private room
1398991,Mariahilf,4,Mariahilf,,48.19269,16.34431,Entire rental unit,Entire home/apt
1410970,Innere Stadt,1,Innere Stadt,,48.20717,16.3766,Entire rental unit,Entire home/apt
1412179,Landstra«?e,3,Landstra∂ıe,,48.18785,16.39025,Entire rental unit,Entire home/apt
1419825,Landstra«?e,1,Landstra∂ıe,,48.19059,16.38684,Entire rental unit,Entire home/apt
1424685,Landstra«?e,5,Landstra∂ıe,,48.19196,16.38874,Entire rental unit,Entire home/apt
1425674,Alsergrund,1,Alsergrund,,48.22493,16.35047,Entire rental unit,Entire home/apt
1437665,Margareten,6,Margareten,,48.18727,16.34604,Entire rental unit,Entire home/apt
1439745,Brigittenau,6,Brigittenau,,48.23706,16.37923,Entire rental unit,Entire home/apt
1440784,Wieden,2,Wieden,,48.19454,16.36659,Entire rental unit,Entire home/apt
1444619,Mariahilf,1,Mariahilf,,48.18919,16.34175,Entire rental unit,Entire home/apt
1447621,Mariahilf,2,Mariahilf,,48.19134,16.34847,Entire condominium (condo),Entire home/apt
1449452,Innere Stadt,9,Innere Stadt,,48.21161,16.37228,Entire rental unit,Entire home/apt
1449810,Wieden,2,Wieden,,48.18976,16.37688,Entire rental unit,Entire home/apt
1476938,Landstra«?e,2,Landstra∂ıe,,48.20871,16.38964,Entire rental unit,Entire home/apt
1485882,Margareten,1,Margareten,,48.18482,16.35162,Entire condominium (condo),Entire home/apt
1492911,W«œhring,1,W∂?hring,,48.2296,16.34724,Entire rental unit,Entire home/apt
1498020,Meidling,2,Meidling,,48.17484,16.33205,Entire rental unit,Entire home/apt
1509701,,1,Landstra∂ıe,,48.2113,16.39191,Entire rental unit,Entire home/apt
1510511,Landstra«?e,19,Leopoldstadt,,48.21941,16.39804,Entire rental unit,Entire home/apt
1522234,Brigittenau,16,Brigittenau,,48.22875,16.37405,Entire rental unit,Entire home/apt
1527776,Meidling,1,Meidling,,48.17841,16.33495,Entire rental unit,Entire home/apt
1534311,,2,Neubau,,48.20451,16.34976,Entire rental unit,Entire home/apt
1536475,Liesing,1,Liesing,,48.1495,16.34936,Entire residential home,Entire home/apt
1545792,Leopoldstadt,1,Leopoldstadt,,48.22486,16.38247,Private room in rental unit,Private room
1545803,Wieden,7,Wieden,,48.19177,16.36703,Entire rental unit,Entire home/apt
1545804,Wieden,7,Wieden,,48.19284,16.36614,Entire rental unit,Entire home/apt
1545867,Neubau,1,Neubau,,48.19948,16.34033,Entire rental unit,Entire home/apt
1550015,Hernals,0,Hernals,,48.23238,16.29102,Entire rental unit,Entire home/apt
1563521,Leopoldstadt,96,Leopoldstadt,,48.21923,16.37512,Entire rental unit,Entire home/apt
1566739,Meidling,1,Meidling,,48.18279,16.34078,Entire rental unit,Entire home/apt
1569405,Brigittenau,2,Brigittenau,,48.2348,16.37598,Private room in rental unit,Private room
1589958,Penzing,9,Penzing,,48.1971,16.28906,Entire rental unit,Entire home/apt
1590223,Penzing,2,Penzing,,48.19105,16.30929,Entire rental unit,Entire home/apt
1590293,Penzing,2,Penzing,,48.19089,16.31,Entire rental unit,Entire home/apt
1592223,Leopoldstadt,14,Leopoldstadt,,48.2189,16.40925,Entire rental unit,Entire home/apt
1592381,Leopoldstadt,14,Leopoldstadt,,48.22095,16.40967,Entire rental unit,Entire home/apt
1596820,Leopoldstadt,96,Leopoldstadt,,48.21767,16.37713,Entire rental unit,Entire home/apt
1597023,Leopoldstadt,96,Leopoldstadt,,48.21769,16.37506,Entire rental unit,Entire home/apt
1613718,Neubau,2,Neubau,,48.20064,16.35162,Entire rental unit,Entire home/apt
1626782,Brigittenau,3,Brigittenau,,48.23564,16.37959,Entire rental unit,Entire home/apt
1632331,Heitzing,1,Hietzing,,48.18549,16.28224,Private room in rental unit,Private room
1640285,Leopoldstadt,2,Leopoldstadt,,48.21818,16.40254,Entire rental unit,Entire home/apt
1640304,,2,Brigittenau,,48.22716,16.37036,Entire rental unit,Entire home/apt
1642785,Mariahilf,22,Mariahilf,,48.19574,16.35322,Entire condominium (condo),Entire home/apt
1648508,,1,D∂?bling,,48.24518,16.31013,Entire guest suite,Entire home/apt
1650899,Meidling,3,Meidling,,48.18623,16.33796,Entire rental unit,Entire home/apt
1666111,Leopoldstadt,1,Leopoldstadt,,48.20669,16.3976,Entire condominium (condo),Entire home/apt
1666930,Leopoldstadt,4,Leopoldstadt,,48.21808,16.4021,Entire rental unit,Entire home/apt
1671757,Mariahilf,4,Mariahilf,,48.19803,16.35588,Entire rental unit,Entire home/apt
1680603,Landstra«?e,5,Landstra∂ıe,,48.19777,16.39774,Entire rental unit,Entire home/apt
1680727,Landstra«?e,5,Landstra∂ıe,,48.19634,16.39922,Entire rental unit,Entire home/apt
1687563,,2,Brigittenau,,48.22714,16.37034,Entire rental unit,Entire home/apt
1688140,Favoriten,1,Favoriten,,48.18227,16.38081,Entire rental unit,Entire home/apt
1695412,Margareten,2,Margareten,,48.18604,16.34915,Entire rental unit,Entire home/apt
1701909,Leopoldstadt,2,Leopoldstadt,,48.21773,16.40536,Entire rental unit,Entire home/apt
1704247,Landstra«?e,2,Landstra∂ıe,,48.2039,16.38391,Entire rental unit,Entire home/apt
1713050,Leopoldstadt,2,Leopoldstadt,,48.21821,16.40266,Entire rental unit,Entire home/apt
1713180,Neubau,2,Neubau,,48.19884,16.34203,Entire rental unit,Entire home/apt
1734907,Ottakring,1,Ottakring,,48.20986,16.32625,Private room in rental unit,Private room
1739347,Innere Stadt,28,Innere Stadt,,48.2111,16.36753,Entire rental unit,Entire home/apt
1740918,Landstra«?e,2,Landstra∂ıe,,48.20661,16.38681,Entire rental unit,Entire home/apt
1744787,Innere Stadt,28,Mariahilf,,48.19284,16.34413,Entire rental unit,Entire home/apt
1749661,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.20476,16.32862,Entire rental unit,Entire home/apt
1750686,Josefstadt,1,Josefstadt,,48.20744,16.34935,Private room in rental unit,Private room
1754046,Landstra«?e,6,Landstra∂ıe,,48.1927,16.3879,Entire loft,Entire home/apt
1758633,Brigittenau,6,Rudolfsheim-F∂?nfhaus,,48.20176,16.32725,Entire rental unit,Entire home/apt
1784166,Neubau,2,Ottakring,,48.21138,16.31681,Entire rental unit,Entire home/apt
1788122,Neubau,4,Neubau,,48.20592,16.34529,Entire rental unit,Entire home/apt
1792886,,2,Landstra∂ıe,,48.21073,16.39164,Entire rental unit,Entire home/apt
1794467,Neubau,1,Neubau,,48.20648,16.34571,Entire rental unit,Entire home/apt
1795154,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.18742,16.33136,Entire rental unit,Entire home/apt
1828861,Alsergrund,9,Alsergrund,,48.2183,16.36509,Entire rental unit,Entire home/apt
1837641,Leopoldstadt,5,Mariahilf,,48.19781,16.35307,Entire rental unit,Entire home/apt
1848372,Wieden,1,Wieden,,48.19139,16.36511,Entire rental unit,Entire home/apt
1850642,,1,Mariahilf,,48.19272,16.35392,Entire rental unit,Entire home/apt
1857818,Landstra«?e,5,Landstra∂ıe,,48.1981,16.37918,Entire condominium (condo),Entire home/apt
1860535,Alsergrund,12,Alsergrund,,48.2153,16.35565,Entire rental unit,Entire home/apt
1862183,Mariahilf,1,Mariahilf,,48.19625,16.34501,Entire rental unit,Entire home/apt
1870737,Josefstadt,5,Josefstadt,,48.21002,16.34094,Entire rental unit,Entire home/apt
1875404,Leopoldstadt,5,Leopoldstadt,,48.21619,16.37602,Entire rental unit,Entire home/apt
1884404,,1,Leopoldstadt,,48.21912,16.37295,Entire condominium (condo),Entire home/apt
1899635,Favoriten,5,Favoriten,,48.17119,16.37607,Entire rental unit,Entire home/apt
1908959,Neubau,13,Neubau,,48.20207,16.34416,Entire rental unit,Entire home/apt
1912806,Leopoldstadt,2,Rudolfsheim-F∂?nfhaus,,48.19463,16.33651,Entire rental unit,Entire home/apt
1915927,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19864,16.33727,Entire rental unit,Entire home/apt
1916629,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.1975,16.33111,Entire rental unit,Entire home/apt
1920647,Innere Stadt,47,Innere Stadt,,48.20417,16.37112,Entire rental unit,Entire home/apt
1920691,Innere Stadt,47,Innere Stadt,,48.20448,16.37096,Entire rental unit,Entire home/apt
1922236,Margareten,3,Margareten,,48.1939,16.35746,Entire rental unit,Entire home/apt
1929544,Heitzing,4,Hietzing,,48.18979,16.26794,Entire rental unit,Entire home/apt
1935524,Leopoldstadt,1,Leopoldstadt,,48.21436,16.37841,Entire rental unit,Entire home/apt
1940544,Leopoldstadt,96,Simmering,,48.17441,16.39774,Entire rental unit,Entire home/apt
1940695,Leopoldstadt,96,Simmering,,48.17432,16.39787,Entire rental unit,Entire home/apt
1940757,Leopoldstadt,96,Leopoldstadt,,48.21928,16.37578,Entire rental unit,Entire home/apt
1940815,Leopoldstadt,96,Leopoldstadt,,48.2175,16.37553,Entire rental unit,Entire home/apt
1941968,Alsergrund,12,Mariahilf,,48.19968,16.36068,Entire rental unit,Entire home/apt
1942166,Alsergrund,1,Alsergrund,,48.22227,16.36536,Entire rental unit,Entire home/apt
1946728,Innere Stadt,1,Innere Stadt,,48.20793,16.37304,Entire rental unit,Entire home/apt
1951388,Innere Stadt,9,Innere Stadt,,48.21104,16.36991,Entire rental unit,Entire home/apt
1951612,Meidling,1,Meidling,,48.18127,16.31902,Entire rental unit,Entire home/apt
1952847,Landstra«?e,1,Landstra∂ıe,,48.20458,16.39128,Entire condominium (condo),Entire home/apt
1959324,,1,Leopoldstadt,,48.21854,16.40461,Entire condominium (condo),Entire home/apt
1964122,Leopoldstadt,1,Leopoldstadt,,48.22397,16.40368,Private room in rental unit,Private room
1969150,Neubau,4,Neubau,,48.20515,16.34775,Entire rental unit,Entire home/apt
1976273,Leopoldstadt,2,Leopoldstadt,,48.21537,16.37546,Entire rental unit,Entire home/apt
1976782,Alsergrund,12,Alsergrund,,48.21532,16.35765,Entire rental unit,Entire home/apt
1977354,Landstra«?e,1,Landstra∂ıe,,48.19436,16.3862,Entire condominium (condo),Entire home/apt
1978593,Innere Stadt,38,Mariahilf,,48.20162,16.36335,Entire rental unit,Entire home/apt
1979023,Favoriten,1,Favoriten,,48.1763,16.39116,Entire rental unit,Entire home/apt
1980594,Alsergrund,12,Mariahilf,,48.19881,16.35876,Entire rental unit,Entire home/apt
1980706,Heitzing,2,Hietzing,,48.17106,16.28165,Private room in residential home,Private room
1981159,,1,Leopoldstadt,,48.22182,16.38621,Entire rental unit,Entire home/apt
1982973,Landstra«?e,2,Landstra∂ıe,,48.19878,16.40274,Entire residential home,Entire home/apt
1983067,Innere Stadt,3,Innere Stadt,,48.21083,16.37679,Entire rental unit,Entire home/apt
1986528,Alsergrund,3,Alsergrund,,48.22552,16.36409,Entire rental unit,Entire home/apt
1996705,Alsergrund,3,Alsergrund,,48.22578,16.36204,Entire rental unit,Entire home/apt
2001467,Alsergrund,3,Alsergrund,,48.22427,16.36394,Entire rental unit,Entire home/apt
2001552,D«Ùbling,4,D∂?bling,,48.23584,16.35303,Entire rental unit,Entire home/apt
2002221,Neubau,4,Neubau,,48.20611,16.3484,Entire rental unit,Entire home/apt
2009997,Neubau,2,Neubau,,48.2049,16.34753,Entire residential home,Entire home/apt
2013393,Landstra«?e,5,Landstra∂ıe,,48.19957,16.37944,Entire rental unit,Entire home/apt
2020796,Ottakring,1,Ottakring,,48.20441,16.33491,Entire rental unit,Entire home/apt
2023633,Mariahilf,2,Neubau,,48.20548,16.3473,Entire rental unit,Entire home/apt
2025321,Margareten,13,Margareten,,48.18575,16.3479,Entire rental unit,Entire home/apt
2029550,Innere Stadt,2,Innere Stadt,,48.20277,16.37144,Entire rental unit,Entire home/apt
2031034,Leopoldstadt,96,Leopoldstadt,,48.2174,16.37641,Entire rental unit,Entire home/apt
2034889,Innere Stadt,28,Innere Stadt,,48.21486,16.36322,Entire rental unit,Entire home/apt
2038172,Wieden,4,Margareten,,48.19352,16.35611,Entire rental unit,Entire home/apt
2041276,Landstra«?e,19,Landstra∂ıe,,48.19075,16.389,Entire rental unit,Entire home/apt
2048131,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.19917,16.33522,Entire rental unit,Entire home/apt
2048811,Heitzing,2,Hietzing,,48.1716,16.2819,Private room in residential home,Private room
2052391,Wieden,1,Wieden,,48.18918,16.37898,Entire rental unit,Entire home/apt
2056602,,1,Alsergrund,,48.22184,16.36371,Entire rental unit,Entire home/apt
2059076,Wieden,7,Wieden,,48.19472,16.36918,Entire rental unit,Entire home/apt
2080211,Favoriten,2,Favoriten,,48.16292,16.38235,Entire rental unit,Entire home/apt
2086466,Penzing,1,Penzing,,48.20558,16.2588,Entire rental unit,Entire home/apt
2086664,Heitzing,1,Hietzing,,48.1844,16.29671,Entire rental unit,Entire home/apt
2088403,Wieden,1,Wieden,,48.18832,16.36857,Private room in rental unit,Private room
2091157,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19849,16.33423,Entire rental unit,Entire home/apt
2093558,,0,W∂?hring,,48.22994,16.34789,Entire rental unit,Entire home/apt
2099387,Josefstadt,2,Josefstadt,,48.21172,16.34999,Private room in rental unit,Private room
2104543,Landstra«?e,5,Landstra∂ıe,,48.20386,16.39336,Entire rental unit,Entire home/apt
2113795,Margareten,10,Margareten,,48.19495,16.35843,Entire rental unit,Entire home/apt
2114020,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.19363,16.3339,Entire rental unit,Entire home/apt
2127742,Neubau,1,Neubau,,48.20487,16.34503,Entire rental unit,Entire home/apt
2129232,Mariahilf,1,Mariahilf,,48.19795,16.35745,Entire rental unit,Entire home/apt
2143300,Leopoldstadt,3,Landstra∂ıe,,48.19789,16.39658,Entire rental unit,Entire home/apt
2147272,Meidling,6,Meidling,,48.17317,16.31829,Entire rental unit,Entire home/apt
2156945,,1,Landstra∂ıe,,48.20744,16.39212,Entire rental unit,Entire home/apt
2157542,Penzing,2,Penzing,,48.20512,16.29534,Entire rental unit,Entire home/apt
2157810,Alsergrund,1,Alsergrund,,48.2154,16.34471,Entire rental unit,Entire home/apt
2159309,Penzing,2,Penzing,,48.20479,16.29584,Entire rental unit,Entire home/apt
2161505,Donaustadt,1,Donaustadt,,48.22597,16.42283,Entire condominium (condo),Entire home/apt
2165047,Leopoldstadt,2,Leopoldstadt,,48.21732,16.37561,Entire rental unit,Entire home/apt
2168040,Landstra«?e,7,Landstra∂ıe,,48.1967,16.40282,Shared room in rental unit,Shared room
2169791,Margareten,3,Margareten,,48.18197,16.35212,Entire rental unit,Entire home/apt
2185896,Alsergrund,3,Alsergrund,,48.22081,16.36787,Entire rental unit,Entire home/apt
2193753,Leopoldstadt,51,Leopoldstadt,,48.21457,16.37692,Entire rental unit,Entire home/apt
2196933,Margareten,1,Margareten,,48.19123,16.36068,Entire rental unit,Entire home/apt
2200270,Landstra«?e,1,Landstra∂ıe,,48.21212,16.38936,Private room in rental unit,Private room
2205853,Neubau,4,Neubau,,48.2064,16.34879,Entire loft,Entire home/apt
2209090,Alsergrund,8,Josefstadt,,48.21454,16.34193,Entire rental unit,Entire home/apt
2213264,Neubau,4,Neubau,,48.20744,16.34386,Entire rental unit,Entire home/apt
2215305,Heitzing,1,Hietzing,,48.18842,16.27377,Entire rental unit,Entire home/apt
2220967,Josefstadt,2,Josefstadt,,48.21219,16.34994,Private room in rental unit,Private room
2225357,Neubau,1,Neubau,,48.20132,16.3402,Entire rental unit,Entire home/apt
2225943,Ottakring,5,Leopoldstadt,,48.22529,16.36961,Entire rental unit,Entire home/apt
2235750,Meidling,3,Meidling,,48.18541,16.33666,Entire rental unit,Entire home/apt
2238022,Meidling,3,Meidling,,48.18234,16.33412,Entire rental unit,Entire home/apt
2239308,Ottakring,1,Ottakring,,48.21619,16.31166,Entire rental unit,Entire home/apt
2261797,Ottakring,1,Ottakring,,48.21347,16.3363,Entire rental unit,Entire home/apt
2287895,Leopoldstadt,10,Leopoldstadt,,48.20898,16.42494,Entire serviced apartment,Entire home/apt
2288910,W«œhring,1,Brigittenau,,48.2316,16.37487,Entire rental unit,Entire home/apt
2290076,Neubau,1,Neubau,,48.20485,16.349,Entire rental unit,Entire home/apt
2293085,Leopoldstadt,10,D∂?bling,,48.24689,16.36045,Entire serviced apartment,Entire home/apt
2293300,Leopoldstadt,10,D∂?bling,,48.24686,16.36042,Entire serviced apartment,Entire home/apt
2293380,Leopoldstadt,10,D∂?bling,,48.24691,16.36058,Entire serviced apartment,Entire home/apt
2300488,Favoriten,5,Favoriten,,48.1731,16.36826,Entire rental unit,Entire home/apt
2303912,Leopoldstadt,1,Leopoldstadt,,48.21526,16.38862,Private room in rental unit,Private room
2313830,Heitzing,2,Hietzing,,48.16958,16.2602,Entire rental unit,Entire home/apt
2317960,Leopoldstadt,1,Leopoldstadt,,48.22135,16.38537,Private room in rental unit,Private room
2340191,Wieden,0,Wieden,,48.19498,16.37384,Private room in rental unit,Private room
2342979,Heitzing,103,Hietzing,,48.1867,16.28616,Entire serviced apartment,Entire home/apt
2353681,Leopoldstadt,1,Leopoldstadt,,48.22487,16.3839,Private room in rental unit,Private room
2355798,Mariahilf,1,Mariahilf,,48.19379,16.34914,Private room in rental unit,Private room
2358738,Landstra«?e,2,Landstra∂ıe,,48.21043,16.39126,Entire rental unit,Entire home/apt
2359055,Heitzing,103,Neubau,,48.20009,16.3401,Entire serviced apartment,Entire home/apt
2359438,Heitzing,103,Neubau,,48.20027,16.34079,Entire serviced apartment,Entire home/apt
2359504,Heitzing,103,Neubau,,48.20017,16.34081,Entire serviced apartment,Entire home/apt
2372166,Neubau,2,Neubau,,48.20549,16.34664,Entire rental unit,Entire home/apt
2394798,Alsergrund,1,Alsergrund,,48.22292,16.36113,Entire rental unit,Entire home/apt
2428463,Favoriten,5,Favoriten,,48.17113,16.38634,Entire rental unit,Entire home/apt
2443961,Meidling,1,Meidling,,48.17868,16.32459,Entire rental unit,Entire home/apt
2444632,W«œhring,2,W∂?hring,,48.22342,16.3418,Entire rental unit,Entire home/apt
